ano,links,nome,paragrafos_resgatados,indice,paragrafos_tratados_sw
2015,https://www.correiodopovo.com.br/arteagenda/retratado-em-uma-mente-brilhante-john-nash-morre-em-acidente-de-tr%C3%A2nsito-1.173550,esquizofrenia,"['Em ""Uma Mente Brilhante"", dirigido por Ron Howard, seu personagem é interpretado por Russell Crowe. O filme descreve, ao mesmo tempo, o gênio matemático e sua esquizofrenia, que o levou a imaginar a existência de um agente federal americano.']",63,['mente brilhante dirigido ron howard personagem interpretado russell crowe filme descreve gênio matemático esquizofrenia levou imaginar existência agente federal americano']
2015,https://www.correiodopovo.com.br/blogs/juremirmachado/richard-dawkins-o-requentador-planet%C3%A1rio-1.311490,esquizofrenia,"['Qual a chave do sucesso de Dawkins? A provocação. Se a hora é de pregar respeito à diversidade religiosa, ele pega a contramão e detona todas as religiões como perigosas e infantilizadoras. Não deixa espaço para questionamentos metafísicos, desejos universais e intemporais de transcendência e outros sussurros das profundezas do humano. Com a sua retórica altamente “sofisticada”, reduz tudo a esquizofrenia, idiotice ou manipulação. Confunde sentimento e institucionalização sem o menor constrangimento. Lira e delira.']",64,['chave sucesso dawkins provocação hora pregar respeito diversidade religiosa pega contramão detona religiões perigosas infantilizadoras deixa espaço questionamentos metafísicos desejos universais intemporais transcendência sussurros profundezas humano retórica altamente sofisticada reduz esquizofrenia idiotice manipulação confunde sentimento institucionalização constrangimento lira delira']
2015,https://www.correiodopovo.com.br/not%C3%ADcias/geral/maconha-uma-droga-nada-inofensiva-1.171815,esquizofrenia,"['O psiquiatra Valentim Gentil destaca que as chances de o usuário da droga desenvolver esquizofrenia, transtorno mental que dificulta na distinção de situações reais e imaginárias, aumentam em 301% caso o consumo ocorra com uma frequência de uma vez por semana. A pesquisa foi realizada na Suécia com 50 mil jovens que foram acompanhados dos 18 aos 55 anos, a partir de 1969 até 2006.', 'Gentil acredita que “estamos criando uma fábrica de esquizofrênicos” devido ao consumo desenfreado e cada vez mais precoce da maconha. Pensar na liberação da droga seria impraticável. “Quem poderia garantir que as pessoas não fumariam antes dos 21 anos?”, questiona. Gentil trouxe o alerta para Porto Alegre durante o Congresso Mundial de Cérebro, Comportamento e Emoções, ocorrido na semana passada.']",65,"['psiquiatra valentim gentil destaca chances usuário droga desenvolver esquizofrenia transtorno mental dificulta distinção situações reais imaginárias aumentam caso consumo ocorra frequência semana pesquisa realizada suécia jovens acompanhados anos', 'gentil acredita estamos criando fábrica esquizofrênicos devido consumo desenfreado precoce maconha pensar liberação droga impraticável poderia garantir pessoas fumariam anos questiona gentil trouxe alerta porto alegre durante congresso mundial cérebro comportamento emoções ocorrido semana passada']"
2015,https://www.correiodopovo.com.br/not%C3%ADcias/mundo/human-rights-watch-condena-execu%C3%A7%C3%A3o-de-brasileiro-1.171754,esquizofrenia,['mesmo diante do quadro de esquizofrenia e falta de consciência apresentado por ele nos seus últimos momentos de vida. Ele morreu no último dia 28.'],66,['quadro esquizofrenia consciência apresentado últimos momentos vida morreu dia']
2015,https://www.correiodopovo.com.br/not%C3%ADcias/mundo/que-senten%C3%A7a-de-morte-questiona-brasileiro-antes-de-executa%C3%A7%C3%A3o-na-indon%C3%A9sia-1.171646,esquizofrenia,"['e que sofria de esquizofrenia, viveu os últimos momentos desorientado e sem ter consciência do que acontecia, afirmaram seu advogado e um padre que teve contato com o detento. ""Tinha uma mente delirante"", disse o advogado Ricky Gunawan. ""Quando anunciaram que a sentença de morte seria executada, ele disse \'Que sentença de morte? Não vou ser condenado à morte\'"".', 'Gularte, 42 anos, foi executado ao lado de outros seis indonésios na ilha de Nusakambangan, apesar dos pedidos clemência da família, que apresentou boletins médicos para demonstrar que ele era vítima de esquizofrenia. ""Não tenho certeza de que compreendeu em 100% que seria executado"", disse o advogado.']",67,"['sofria esquizofrenia viveu últimos momentos desorientado consciência acontecia afirmaram advogado padre contato detento tinha mente delirante disse advogado ricky gunawan anunciaram sentença morte executada disse sentença morte vou condenado morte', 'gularte anos executado indonésios ilha nusakambangan apesar pedidos clemência família apresentou boletins médicos demonstrar vítima esquizofrenia compreendeu executado disse advogado']"
2015,https://www.correiodopovo.com.br/not%C3%ADcias/mundo/brasil-reavalia-rela%C3%A7%C3%B5es-com-indon%C3%A9sia-ap%C3%B3s-execu%C3%A7%C3%A3o-de-gularte-1.171540,esquizofrenia,"['Gularte foi preso em 2004, ao tentar entrar no aeroporto de Jacarta com seis quilos de cocaína escondidos em pranchas de surfe. Apesar dos boletins médicos para demonstrar que ele sofria de esquizofrenia e não poderia ser executado, a promotoria declarou não haver impedimentos para avançar no processo e o brasileiro foi morto junto com um cidadão indonésio e outros seis estrangeiros - dois australianos e quatro africanos -, todos condenados por tráfico de drogas.']",68,['gularte preso entrar aeroporto jacarta quilos cocaína escondidos pranchas surfe apesar boletins médicos demonstrar sofria esquizofrenia poderia executado promotoria declarou haver impedimentos avançar processo brasileiro morto junto cidadão indonésio estrangeiros australianos africanos condenados tráfico drogas']
2015,https://www.correiodopovo.com.br/not%C3%ADcias/mundo/indon%C3%A9sia-confirma-execu%C3%A7%C3%A3o-de-brasileiro-%C3%A0s-14h-1.171482,esquizofrenia,"['O brasileiro Rodrigo Gularte, 42 anos, foi detido em 2004 depois de tentar entrar no aeroporto de Jacarta com seis quilos de cocaína escondidos em pranchas de surfe. A família apresentou vários relatórios médicos para demonstrar que ele sofre de esquizofrenia e que, portanto, não deveria ser executado.']",69,['brasileiro rodrigo gularte anos detido entrar aeroporto jacarta quilos cocaína escondidos pranchas surfe família apresentou relatórios médicos demonstrar sofre esquizofrenia deveria executado']
2015,https://www.correiodopovo.com.br/not%C3%ADcias/mundo/parentes-de-condenados-na-indon%C3%A9sia-fazem-%C3%BAltima-visita-aos-r%C3%A9us-1.171446,esquizofrenia,"['O brasileiro Rodrigo Gularte, 42 anos, foi detido em 2004 depois de tentar entrar no aeroporto de Jacarta com seis quilos de cocaína escondidos em pranchas de surfe. A família apresentou vários relatórios médicos para demonstrar que ele sofre de esquizofrenia e que, portanto, não deveria ser executado.']",70,['brasileiro rodrigo gularte anos detido entrar aeroporto jacarta quilos cocaína escondidos pranchas surfe família apresentou relatórios médicos demonstrar sofre esquizofrenia deveria executado']
2016,https://www.correiodopovo.com.br/not%C3%ADcias/pol%C3%ADcia/suic%C3%ADdio-poderia-ser-evitado-se-sinais-n%C3%A3o-fossem-banalizados-1.211762,esquizofrenia,"['Mais de 800 mil pessoas cometem suicídio a cada ano no mundo. No Brasil, o último dado do Ministério da Saúde mostra que em 2014 foram mais de 10, 6 mil casos no país.\xa0Segundo a coordenadora da Comissão de Combate ao Suicídio da Associação Brasileira de Psiquiatria, Alexandrina Meleiros, 98% desses indivíduos tinham transtornos mentais, como depressão, transtorno bipolar, esquizofrenia, dependência de drogas. Neste sábado é considerado o Dia Mundial de Prevenção ao Suicídio.']",71,['pessoas cometem suicídio ano mundo brasil dado ministério saúde mostra casos país coordenadora comissão combate suicídio associação brasileira psiquiatria alexandrina meleiros desses indivíduos tinham transtornos mentais depressão transtorno bipolar esquizofrenia dependência drogas sábado considerado dia mundial prevenção suicídio']
2016,https://www.correiodopovo.com.br/arteagenda/de-niro-compara-trump-com-o-delirante-anti-her%C3%B3i-de-taxi-driver-1.209504,esquizofrenia,"['No filme, de 1976, o veterano da guerra do Vietnã Travis Bickle é um motorista de táxi em Nova Iorque que, pouco a pouco, vai sucumbindo à esquizofrenia e à paranoia.\xa0""O que é significativo para mim é a ironia de que no fim (do filme, o protagonista) dirige novamente um táxi... e é celebrado por isso. O que, de maneira estranha, também é pertinente hoje"",\xa0disse o astro do cinema ao ser questionado sobre o personagem de Travis Bickle 40 anos depois da produção deste longa que ganhou a Palma de Ouro em Cannes.']",72,['filme veterano guerra vietnã travis bickle motorista táxi iorque sucumbindo esquizofrenia paranoia significativo mim ironia filme protagonista dirige novamente táxi celebrado maneira estranha pertinente hoje disse astro cinema questionado personagem travis bickle anos produção longa ganhou palma ouro cannes']
2016,https://www.correiodopovo.com.br/blogs/di%C3%A1logos/cristiano-nabuco-usu%C3%A1rio-do-pokemon-go-continua-vivendo-a-realidade-atrav%C3%A9s-do-celular-1.306115,esquizofrenia,"['Acho que não. Se alguém tiver alguma patologia, uma esquizofrenia. A gente não sabe, né? Precisamos esperar. A gente não sabe o limite e até onde as coisas vão.']",73,['acho alguém tiver alguma patologia esquizofrenia gente né precisamos esperar gente limite coisas']
2016,https://www.correiodopovo.com.br/not%C3%ADcias/geral/sus-adota-antipsic%C3%B3tico-para-tratamento-de-doen%C3%A7a-de-parkinson-1.204212,esquizofrenia,"['A clozapina já era oferecida para tratar outras doenças, como transtorno bipolar e esquizofrenia', 'A clozapina já era oferecida para tratar outras doenças, como transtorno bipolar e esquizofrenia', 'A previsão do governo é de que o protocolo clínico seja publicado em até 180 dias. A clozapina já era oferecida no SUS para tratar outras doenças, como transtorno bipolar e esquizofrenia. O investimento para a\xa0disponibilização a pacientes com Parkinson é de cerca de R$ 3 milhões ao ano.']",74,"['clozapina oferecida tratar doenças transtorno bipolar esquizofrenia', 'clozapina oferecida tratar doenças transtorno bipolar esquizofrenia', 'previsão governo protocolo clínico seja publicado dias clozapina oferecida sus tratar doenças transtorno bipolar esquizofrenia investimento disponibilização pacientes parkinson cerca milhões ano']"
2016,https://www.correiodopovo.com.br/arteagenda/fantaspoa-divulga-primeiros-t%C3%ADtulos-da-programa%C3%A7%C3%A3o-deste-ano-1.198952,esquizofrenia,"['Até o momento, três obras terão sua première mundial no Fantaspoa. São elas: “Mar Inquieto”, que marca a estreia do diretor gaúcho Fernando Mantelli; o sueco “Origem”, sobre experiência genéticas; e “Anômalo”, uma coprodução entre Espanha e Estados Unidos que fala sobre um caso raro de esquizofrenia.']",75,['obras terão première mundial fantaspoa mar inquieto marca estreia diretor gaúcho fernando mantelli sueco origem experiência genéticas anômalo coprodução espanha estados unidos fala caso raro esquizofrenia']
2016,https://www.correiodopovo.com.br/not%C3%ADcias/pol%C3%ADcia/assassino-do-cartunista-glauco-%C3%A9-encontrado-morto-em-pres%C3%ADdio-1.198560,esquizofrenia,"['– roubo seguido de morte -, após roubar um veículo em Goiânia e assassinar o proprietário. Apesar de ter confessado a morte do cartunista, foi diagnosticado com esquizofrenia e não foi julgado por este crime, porque a Justiça o considerou inimputável.']",76,['roubo seguido morte roubar veículo goiânia assassinar proprietário apesar confessado morte cartunista diagnosticado esquizofrenia julgado crime justiça considerou inimputável']
2016,https://www.correiodopovo.com.br/blogs/livrosamais/feliz-ano-vecchio-assum%C3%A7%C3%A3o-frizero-dantas-e-napoleoni-1.306178,esquizofrenia,"['Uma das grandes surpresas do ano é este livro escrito pelo autor bonairense que vive há 23 anos em Paris, onde dá aulas de literatura hispano e criação literária na Universidade Paris VII. A partir de duas epígrafes, uma de “A saúde dos homens das letras”, de Samuel Auguste Tissot, de que as letras produziriam uma infinidade de males e doenças nervosas, e outra de Francis Picabia, que queria entrar no interior das pessoas, Vecchio cria nove histórias, cada uma sobre uma doença em uma parte do corpo, um germe ou micróbio, que é provocado pela leitura ou pela escrita. Um dos exemplos é “O homem do tabaco”, no qual o autor Joshua Lynn passa a escrever contos no qual o fumar é a peça chave da história e passa a fazer sucesso, mas o cigarro o leva à ruína na literatura e também na vida. Outro é “A dama das flores” na qual uma mulher húngara após ler e detestar um livro sobre a linguagem das flores passa a ter doenças físicas e esquizofrenia da perseguição pelo reino floral. Os contos de Vecchio à maneira de Macedonio Fernández (na inventividade que parece não ter propósito) e de Jorge Luis Borges (de relacionar pessoas reais com histórias inventadas) são recheados de uma criação permeada pelo conhecimento científico de doenças, que o próprio autor, em entrevista concedida a mim, não eram de seu domínio, foram estudadas a fundo durante a concepção do livro de Vecchio, confesso admirador de João Gilberto Noll.']",77,['surpresas ano livro escrito autor bonairense vive há anos paris aulas literatura hispano criação literária universidade paris vii epígrafes saúde homens letras samuel auguste tissot letras produziriam infinidade males doenças nervosas francis picabia queria entrar interior pessoas vecchio cria histórias doença corpo germe micróbio provocado leitura escrita exemplos homem tabaco autor joshua lynn passa escrever contos fumar peça chave história passa sucesso cigarro leva ruína literatura vida outro dama flores mulher húngara ler detestar livro linguagem flores passa doenças físicas esquizofrenia perseguição reino floral contos vecchio maneira macedonio fernández inventividade propósito jorge luis borges relacionar pessoas reais histórias inventadas recheados criação permeada conhecimento científico doenças autor entrevista concedida mim eram domínio estudadas fundo durante concepção livro vecchio confesso admirador joão gilberto noll']
2017,https://www.correiodopovo.com.br/blogs/cinecp/realismos-conflitantes-1.307740,esquizofrenia,"['A mescla de um certo realismo mágico com a comédia e algo da realidade palpável do contemporâneo serve para confundir e não convencer. Há momentos em que as personagens transitam por estes universos sem, contudo, concretizar a narrativa daquele momento com verdade profunda e empática. Uma direção de arte bem cuidada e uma narrativa que trata de ser comunicativa e cativante, acabam por ser vítimas desta esquizofrenia de estilos de contar a história.']",78,['mescla certo realismo mágico comédia realidade palpável contemporâneo serve confundir convencer há momentos personagens transitam universos concretizar narrativa verdade profunda empática direção arte cuidada narrativa trata comunicativa cativante acabam vítimas esquizofrenia estilos contar história']
2017,https://www.correiodopovo.com.br/not%C3%ADcias/mundo/shopping-%C3%A9-fechado-na-alemanha-por-medo-de-atentado-1.225861,esquizofrenia,"['A última, de uma série cada vez mais, de alertas de segurança na Alemanha remonta a última quinta-feira. Na mesma região, em Düsseldorf, um kosovar de 36 anos, que sofre de esquizofrenia paranoide, feriu nove pessoas em um ataque na estação Central de Düsseldorf.']",79,['última série alertas segurança alemanha remonta última mesma região düsseldorf kosovar anos sofre esquizofrenia paranoide feriu pessoas ataque estação central düsseldorf']
2017,https://www.correiodopovo.com.br/not%C3%ADcias/pol%C3%ADtica/tribunal-nega-pedido-de-habeas-corpus-de-eike-batista-1.225624,esquizofrenia,"['O advogado de Eike também criticou as instituições. ""Estamos diante de uma esquizofrenia institucional, onde se coloca em discussão a credibilidade dos três maiores órgãos da República, o Poder Judiciário, o Ministério Público e a Polícia Federal. Tudo sem o menor amparo fático"", disse.']",80,['advogado eike criticou instituições estamos esquizofrenia institucional coloca discussão credibilidade maiores órgãos república judiciário ministério público polícia federal amparo fático disse']
2017,https://www.correiodopovo.com.br/not%C3%ADcias/pol%C3%ADcia/homem-%C3%A9-morto-por-policial-militar-em-pelotas-1.225556,esquizofrenia,"['Um homem, de 40 anos, foi morto no início da tarde desta terça-feira por um policial militar. O caso ocorreu no bairro Santos Dumont, em Pelotas, Sul do Estado. Durante um surto de esquizofrenia, ele teria ameaçado sua família e os policiais, antes de ser baleado.']",81,['homem anos morto início policial militar caso ocorreu bairro santos dumont pelotas sul durante surto esquizofrenia teria ameaçado família policiais baleado']
2017,https://www.correiodopovo.com.br/not%C3%ADcias/geral/usp-cria-primeiro-centro-de-pesquisa-m%C3%A9dica-do-canabidiol-1.223132,esquizofrenia,"['Há décadas, os cientistas vêm obtendo bons resultados no uso do canabidiol para tratar pacientes com esquizofrenia, doença de Parkinson e epilepsia. Em estudos clínicos, o canabidiol se mostrou eficaz na redução de sintomas psicóticos em pacientes com doenças mentais.']",82,['há décadas cientistas obtendo bons resultados uso canabidiol tratar pacientes esquizofrenia doença parkinson epilepsia estudos clínicos canabidiol mostrou eficaz redução sintomas psicóticos pacientes doenças mentais']
2017,https://www.correiodopovo.com.br/not%C3%ADcias/geral/prefeitura-normaliza-estoques-de-rem%C3%A9dios-em-farm%C3%A1cias-distritais-de-porto-alegre-1.222900,esquizofrenia,"['O desabastecimento ocorria em função de atrasos na liberação de recursos para a compra de remédios, em dezembro, pela gestão de José Fortunati. Com isso, a população enfrentou por mais duas semanas a falta de medicamentos para o tratamento de doenças como epilepsia, Mal de Parkinson, depressão, esquizofrenia e diabetes, por exemplo.']",83,['desabastecimento ocorria função atrasos liberação recursos compra remédios dezembro gestão josé fortunati população enfrentou semanas medicamentos tratamento doenças epilepsia parkinson depressão esquizofrenia diabetes']
2017,https://www.correiodopovo.com.br/not%C3%ADcias/geral/estoques-de-farm%C3%A1cias-distritais-devem-ser-normalizados-em-duas-semanas-1.221776,esquizofrenia,"['A Prefeitura de Porto Alegre pretende normalizar, até o início de fevereiro, os estoques de medicamentos nas dez Farmácias Distritais da Capital. O desabastecimento é consequência do atraso na liberação de recursos para a compra de remédios, ocorrido em dezembro, ainda na gestão de José Fortunati. Com isso, a população vai enfrentar por mais duas semanas a falta de estoques para o tratamento de doenças como epilepsia, Mal de Parkinson, depressão, esquizofrenia e diabetes, admite o secretário municipal de Saúde, Erno Harzheim,']",84,['prefeitura porto alegre pretende normalizar início fevereiro estoques medicamentos farmácias distritais capital desabastecimento consequência atraso liberação recursos compra remédios ocorrido dezembro gestão josé fortunati população enfrentar semanas estoques tratamento doenças epilepsia parkinson depressão esquizofrenia diabetes admite secretário municipal saúde erno harzheim']
2017,https://www.correiodopovo.com.br/not%C3%ADcias/avatares-virtuais-ajudam-esquizofr%C3%AAnicos-a-combater-suas-vozes-1.247743,esquizofrenia,"['""Você não vale nada!"", afirma um homem virtual na tela. ""Pode ir embora, por favor?"", responde uma mulher sentada diante do computador. Para ajudar os esquizofrênicos a combaterem as ""vozes"" que escutam, uma equipe de pesquisadores desenhou avatares digitais para personificá-las. Em um primeiro momento tímida, a voz da paciente vai ganhando firmeza: ""Não te escutarei mais!"". Este ""diálogo"" faz parte de um tratamento inovador criado por pesquisadores ingleses e cujos primeiros resultados foram publicados nesta sexta-feira na revista médica The Lancet Psychiatry.', 'Cerca de dois terços dos esquizofrênicos escutam vozes imaginárias que, com frequência, os insultam ou ameaçam, segundo o autor principal do estudo, Tom Craig, do', 'Especialistas independentes consideraram que esses trabalhos são promissores, mas observaram que serão necessário outros ensaios para confirmar sua eficácia e definir para qual tipo de paciente esta terapia é adequada. A esquizofrenia afeta cerca de 20 milhões de pessoas no mundo todo, segundo a Organização Mundial da Saúde (OMS).']",85,"['vale afirma homem virtual tela responde mulher sentada computador ajudar esquizofrênicos combaterem vozes escutam equipe pesquisadores desenhou avatares digitais tímida voz paciente ganhando firmeza escutarei diálogo tratamento inovador criado pesquisadores ingleses cujos primeiros resultados publicados revista médica the lancet psychiatry', 'cerca terços esquizofrênicos escutam vozes imaginárias frequência insultam ameaçam autor principal estudo tom craig', 'especialistas independentes consideraram trabalhos promissores observaram serão necessário ensaios confirmar eficácia definir paciente terapia adequada esquizofrenia afeta cerca milhões pessoas mundo organização mundial saúde oms']"
2017,https://www.correiodopovo.com.br/arteagenda/feira-do-livro-de-porto-alegre-traz-a-terra-do-gelo-ao-rs-1.246581,esquizofrenia,"['Livro trata da esquizofrenia e do país desde a sua independência nos anos 1940', 'A obra foi lançada no Brasil pela editora Hedra e terá mesa no próximo sábado, às 18h, no Centro Cultural CEEE Erico Verissimo (Andradas, 1223), pela 63ª Feira do Livro da Capital, seguida de autógrafos. A obra trata da esquizofrenia do personagem Páll, mas traça um painel da Islândia e principalmente da capital Reykjavík desde a independência do país no final dos anos 1940.']",86,"['livro trata esquizofrenia país independência anos', 'obra lançada brasil editora hedra terá mesa sábado centro cultural ceee erico verissimo andradas feira livro capital seguida autógrafos obra trata esquizofrenia personagem páll traça painel islândia principalmente capital reykjavík independência país anos']"
